Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
5091978148,GHM9473,NY,PAS,06/09/2013,7,4DSD,INFIN,V,0,0,0,0,,0,0,0,,,0402P,,QN,,,QUEENS BLVD (E/B) @,39TH ST,0,1111,D,T,,,,GY,,2015,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091978124,HDM1158,NY,PAS,06/09/2013,7,4DSD,HONDA,V,0,0,0,0,,0,0,0,,,0402P,,QN,,,HORACE HARDING EXPWY,(E/B) @ UTOPIA PKWY,0,1111,D,T,,,,BK,,2004,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091978112,GYD4875,NY,PAS,06/09/2013,7,4DSD,MAZDA,V,0,0,0,0,,0,0,0,,,0401P,,BK,,,EASTERN PKWY (W/B) @,BEDFORD AVE,0,1111,D,T,,,,PR,,2007,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091978094,GUY7809,NY,PAS,06/09/2013,7,SUBN,HONDA,V,0,0,0,0,,0,0,0,,,0401P,,QN,,,NORTHERN BLVD (E/B),@ DOUGLASTON PKWY,0,1111,D,T,,,,BK,,2014,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091978057,GXW6074,NY,PAS,06/09/2013,7,SUBN,NISSA,V,0,0,0,0,,0,0,0,,,0359P,,QN,,,NORTHERN BLVD (W/B),@ DOUGLASTON PKWY,0,1111,D,T,,,,GY,,2011,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091978033,GZN1359,NY,PAS,06/09/2013,7,SUBN,HONDA,V,0,0,0,0,,0,0,0,,,0358P,,QN,,,SO CONDUIT AVE (E/B),@ 89TH ST,0,1111,D,T,,,,BK,,2010,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091978010,GSP4107,NY,OMS,06/09/2013,7,4DSD,FORD,V,0,0,0,0,,0,0,0,,,0357P,,BK,,,ATLANTIC AVE (W/B) @,KINGSTON AVE,0,1111,D,T,,,,BK,,2013,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091978008,GGT4045,NY,PAS,06/09/2013,7,SUBN,GMC,V,0,0,0,0,,0,0,0,,,0357P,,QN,,,EB GRAND CENTRAL PKW,Y SVC RD @ 72ND RD,0,1111,D,T,,,,WH,,2014,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091977995,OL7545J,NJ,PAS,06/09/2013,7,4 DR,CHRYS,V,0,0,0,0,,0,0,0,,,0357P,,QN,,,NORTHERN BLVD (E/B),@ DOUGLASTON PKWY,0,1111,D,T,,,,BLK,,2014,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091977983,GWF1628,NY,PAS,06/09/2013,7,2DSD,TOYOT,V,0,0,0,0,,0,0,0,,,0356P,,BK,,,ATLANTIC AVE (E/B) @,BEDFORD AVE,0,1111,D,T,,,,TN,,2006,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091977960,HBE7183,NY,PAS,06/09/2013,7,4DSD,HYUND,V,0,0,0,0,,0,0,0,,,0355P,,BK,,,PENNSYLVANIA AVE (S/,B) @ SEAVIEW AVE,0,1111,D,T,,,,BL,,2011,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091977946,GEL3102,NY,PAS,06/09/2013,7,SUBN,DODGE,V,0,0,0,0,,0,0,0,,,0354P,,BX,,,GRAND CONCOURSE (S/B,) @ E 162 ST,0,1111,D,T,,,,BK,,2006,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091977922,GEV7485,NY,PAS,06/09/2013,7,PICK,CHEVR,V,0,0,0,0,,0,0,0,,,0354P,,BK,,,PENNSYLVANIA AVE (S/,B) @ LINDEN BLVD,0,1111,D,T,,,,BK,,2004,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091977867,GBM7161,NY,PAS,06/09/2013,7,4DSD,NISSA,V,0,0,0,0,,0,0,0,,,0350P,,ST,,,VICTORY BLVD (E/B) @,MORANI ST,0,1111,D,T,,,,GY,,2012,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091977820,XH372R,NJ,PAS,06/09/2013,7,PKUP,FORD,V,0,0,0,0,,0,0,0,,,0349P,,BK,,,TILLARY ST (E/B) @ F,LATBUSH AVE,0,1111,D,T,,,,SL,,2006,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091977806,GPL7809,NY,PAS,06/09/2013,7,PICK,DODGE,V,0,0,0,0,,0,0,0,,,0348P,,QN,,,NORTHERN BLVD (E/B),@ 114TH ST,0,1111,D,T,,,,WH,,2005,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091977790,HCP6019,NY,PAS,06/09/2013,7,SUBN,JEEP,V,0,0,0,0,,0,0,0,,,0348P,,ST,,,VICTORY BLVD (W/B) @,MORANI ST,0,1111,D,T,,,,WH,,2013,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091977776,HFJ4298,NY,PAS,06/09/2013,7,4DSD,HONDA,V,0,0,0,0,,0,0,0,,,0348P,,MN,,,BROADWAY (S/B) @ SHE,RMAN AVE,0,1111,D,T,,,,GY,,1991,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091977764,GWK1690,NY,PAS,06/09/2013,7,4DSD,NISSA,V,0,0,0,0,,0,0,0,,,0347P,,BK,,,MCDONALD AVE (S/B) @,VANDERBILT ST,0,1111,D,T,,,,RD,,2004,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091977752,HDY7968,NY,PAS,06/09/2013,7,SUBN,FORD,V,0,0,0,0,,0,0,0,,,0346P,,BK,,,NB OCEAN PKWY @ AVEN,UE I,0,1111,D,T,,,,WH,,2015,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091977740,PSL84V11,NY,SRF,06/09/2013,7,SUBN,TOYOT,V,0,0,0,0,,0,0,0,,,0345P,,BK,,,ATLANTIC AVE (E/B) @,LOGAN ST,0,1111,D,T,,,,WH,,2012,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091977715,U59CHZ,NJ,PAS,06/09/2013,7,WAGO,NISSA,V,0,15510,0,0,,0,0,0,,,0344P,,BK,,,HAMILTON AVE (N/B) @,CLINTON ST,0,1111,D,T,,,,GD,,2009,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091977703,HEK3027,NY,PAS,06/09/2013,7,SUBN,HONDA,V,0,0,0,0,,0,0,0,,,0344P,,MN,,,12TH AVE (S/B) @ 34T,H ST,0,1111,D,T,,,,GY,,2010,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091977697,T492348C,NY,OMT,06/09/2013,7,4DSD,TOYOT,V,0,0,0,0,,0,0,0,,,0344P,,ST,,,VICTORY BLVD (E/B) @,MORANI ST,0,1111,D,T,,,,WHWH,,2005,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091977673,MP108G,NJ,PAS,06/09/2013,7,WAGO,SUBAR,V,0,0,0,0,,0,0,0,,,0343P,,BK,,,KINGS HWY (E/B) @ NO,STRAND AVE,0,1111,D,T,,,,GD,,2013,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091977661,T700308C,NY,OMT,06/09/2013,7,BUS,ME/BE,V,0,0,0,0,,0,0,0,,,0343P,,MN,,,2ND AVE (S/B) @ 26TH,ST,0,1111,D,T,,,,BK,,2012,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091977650,HAN7460,NY,PAS,06/09/2013,7,4DSD,ME/BE,V,0,0,0,0,,0,0,0,,,0342P,,QN,,,HORACE HARDING EXPWY,(E/B) @ 173RD ST,0,1111,D,T,,,,WH,,2015,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091977636,GRA9939,NY,PAS,06/09/2013,7,4DSD,INFIN,V,0,0,0,0,,0,0,0,,,0342P,,QN,,,HOYT AVE (S/B) @ 31S,T ST,0,1111,D,T,,,,TN,,2004,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091977594,HAV1511,NY,PAS,06/09/2013,7,SUBN,FORD,V,0,0,0,0,,0,0,0,,,0341P,,BK,,,REMSEN AVE (N/B) @ W,INTHROP ST,0,1111,D,T,,,,BL,,2006,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091977569,GTJ3489,NY,PAS,06/09/2013,7,SUBN,CHRYS,V,0,0,0,0,,0,0,0,,,0340P,,QN,,,S CONDUIT AVE (E/B),@ FARMERS BLVD,0,1111,D,T,,,,TN,,2003,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091977545,GMT8688,NY,PAS,06/09/2013,7,4DSD,NISSA,V,0,0,0,0,,0,0,0,,,0339P,,BK,,,ATLANTIC AVE (E/B) @,PENNSYLVANIA AVE,0,1111,D,T,,,,BL,,2012,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091977521,HOTCTOTC,NY,SRF,06/09/2013,7,SUBN,FORD,V,0,0,0,0,,0,0,0,,,0339P,,BX,,,W FORDHAM RD (W/B) @,CEDAR AVE,0,1111,D,T,,,,BL,,1997,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091977491,XAE9760,VA,PAS,06/09/2013,7,2D,HONDA,V,0,0,0,0,,0,0,0,,,0337P,,BX,,,ALLERTON AVE (W/B) @,BARNES AVE,0,1111,D,T,,,,GRY,,2005,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091977480,GCJ8660,NY,PAS,06/09/2013,7,4DSD,HONDA,V,0,0,0,0,,0,0,0,,,0336P,,BK,,,4TH AVE (S/B) @ 60TH,ST,0,1111,D,T,,,,BL,,2009,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091977478,GER4590,NY,PAS,06/09/2013,7,4DSD,VOLKS,V,0,0,0,0,,0,0,0,,,0335P,,BK,,,ATLANTIC AVE (E/B) @,LOGAN ST,0,1111,D,T,,,,BL,,2013,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091977417,GLJ6845,NY,PAS,06/09/2013,7,4DSD,BMW,V,0,0,0,0,,0,0,0,,,0333P,,BK,,,CONEY ISLAND AVE (S/,B) @ AVE P,0,1111,D,T,,,,BK,,2014,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091977405,T668801C,NY,OMT,06/09/2013,7,4DSD,TOYOT,V,0,0,0,0,,0,0,0,,,0332P,,QN,,,QUEENS BLVD (E/B) @,39TH ST,0,1111,D,T,,,,BK,,2015,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091977399,GFV5385,NY,PAS,06/09/2013,7,4DSD,DODGE,V,0,0,0,0,,0,0,0,,,0332P,,QN,,,QUEENS BLVD (E/B) @,ASCAN AVE,0,1111,D,T,,,,GY,,2008,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091977387,T687622C,NY,OMT,06/09/2013,7,4DSD,TOYOT,V,0,0,0,0,,0,0,0,,,0332P,,MN,,,AMSTERDAM AVE (N/B),@ 96TH STREET,0,1111,D,T,,,,BK,,2013,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091977340,SLEDTOO,NY,SRF,06/09/2013,7,SUBN,VOLVO,V,0,0,0,0,,0,0,0,,,0329P,,BK,,,KINGS HWY (E/B) @ NO,STRAND AVE,0,1111,D,T,,,,BK,,2014,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091977338,JWA5911,PA,PAS,06/09/2013,7,SDN,MERCU,V,0,0,0,0,,0,0,0,,,0329P,,BK,,,ATLANTIC AVE (W/B) @,PENNSYLVANIA AVE,0,1111,D,T,,,,,,1998,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091977314,35214ME,NY,COM,06/09/2013,7,VAN,FRUEH,V,0,0,0,0,,0,0,0,,,0329P,,QN,,,HORACE HARDING EXPWY,(E/B) @ 173RD ST,0,1111,D,T,,,,WH,,2007,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091977302,ULV14456,NV,PAS,06/09/2013,7,VEH-,LEXUS,V,0,0,0,0,,0,0,0,,,0327P,,QN,,,WHITESTONE EXPWY SVC,RD (N/B) @ 20TH AVE,0,1111,D,T,,,,,,2010,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091977296,GYJ5269,NY,PAS,06/09/2013,7,SUBN,JEEP,V,0,0,0,0,,0,0,0,,,0327P,,QN,,,QUEENS BLVD (E/B) @,ASCAN AVE,0,1111,D,T,,,,BK,,2015,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091977260,GLV5340,NY,PAS,06/09/2013,7,4DSD,NISSA,V,0,0,0,0,,0,0,0,,,0325P,,ST,,,ARTHUR KILL RD (W/B),@ GIFFORDS LN,0,1111,D,T,,,,BK,,2014,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091977259,T694913C,NY,OMT,06/09/2013,7,4DSD,HYUND,V,0,0,0,0,,0,0,0,,,0324P,,BX,,,3RD AVE (S/B) @ E 13,5TH ST,0,1111,D,T,,,,RD,,2015,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091977235,GEW4937,NY,PAS,06/09/2013,7,SUBN,CHEVR,V,0,0,0,0,,0,0,0,,,0324P,,ST,,,ARTHUR KILL RD (W/B),@ GIFFORDS LN,0,1111,D,T,,,,GR,,2003,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091977223,GVL7891,NY,PAS,06/09/2013,7,SUBN,ME/BE,V,0,0,0,0,,0,0,0,,,0323P,,BK,,,CLASSON AVE (N/B) @,FLUSHING AVE,0,1111,D,T,,,,RD,,2015,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091977211,HFD1490,NY,PAS,06/09/2013,7,SUBN,FORD,V,0,0,0,0,,0,0,0,,,0323P,,BK,,,CONEY ISLAND AVE (S/,B) @ DORCHESTER RD,0,1111,D,T,,,,BL,,2002,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091977200,GHM7807,NY,PAS,06/09/2013,7,4DSD,NISSA,V,0,0,0,0,,0,0,0,,,0322P,,QN,,,SUNRISE HWY (W/B) @,BROOKVILLE BLVD,0,1111,D,T,,,,GY,,1998,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091977168,GXN4830,NY,PAS,06/09/2013,7,4DSD,TOYOT,V,0,0,0,0,,0,0,0,,,0320P,,QN,,,HORACE HARDING EXPWY,(E/B) @ 173RD ST,0,1111,D,T,,,,GY,,2010,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091977144,GBC2715,NY,PAS,06/09/2013,7,SUBN,TOYOT,V,0,0,0,0,,0,0,0,,,0319P,,BK,,,HOWARD AVE (N/B) @ E,NEW YORK AVE,0,1111,D,T,,,,WH,,2012,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091977107,GUK1738,NY,PAS,06/09/2013,7,4DSD,LEXUS,V,0,0,0,0,,0,0,0,,,0318P,,BK,,,OCEAN PKWY (N/B) @ A,VE W,0,1111,D,T,,,,BL,,2015,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091977090,HCB5330,NY,PAS,06/09/2013,7,SUBN,FORD,V,0,0,0,0,,0,0,0,,,0318P,,BK,,,OCEAN PKWY (N/B) @ A,VE W,0,1111,D,T,,,,BK,,2013,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091977065,GGF4279,NY,PAS,06/09/2013,7,SUBN,VOLVO,V,0,0,0,0,,0,0,0,,,0317P,,BK,,,ATLANTIC AVE (E/B) @,PENNSYLVANIA AVE,0,1111,D,T,,,,GY,,2001,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091977041,Z30AJK,NJ,PAS,06/09/2013,7,WAGO,HONDA,V,0,0,0,0,,0,0,0,,,0317P,,QN,,,ASTORIA BLVD S (E/B),@ 77TH ST,0,1111,D,T,,,,GY,,2010,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091977016,HFP6802,NY,PAS,06/09/2013,7,4DSD,FORD,V,0,0,0,0,,0,0,0,,,0314P,,BK,,,FLATBUSH AVE (N/B) @,GLENWOOD RD,0,1111,D,T,,,,BL,,2009,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091977004,GKX7656,NY,PAS,06/09/2013,7,4DSD,MAZDA,V,0,0,0,0,,0,0,0,,,0313P,,BK,,,ATLANTIC AVE (E/B) @,LOGAN ST,0,1111,D,T,,,,GY,,2001,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091976980,GYC3494,NY,PAS,06/09/2013,7,SUBN,HONDA,V,0,0,0,0,,0,0,0,,,0311P,,QN,,,ASTORIA BLVD S (E/B),@ 77TH ST,0,1111,D,T,,,,GY,,2015,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091976942,T702508C,NY,OMT,06/09/2013,7,SUBN,CADIL,V,0,0,0,0,,0,0,0,,,0309P,,QN,,,EB QUEENS BLVD @ 71S,T AVE / CONTINENTAL,0,1111,D,T,,,,BK,,2014,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091976930,SL639B,NJ,PAS,06/09/2013,7,WAGO,NISSA,V,0,0,0,0,,0,0,0,,,0308P,,ST,,,VICTORY BLVD (W/B) @,MORANI ST,0,1111,D,T,,,,GY,,2012,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091976929,GYH8259,NY,PAS,06/09/2013,7,4DSD,NISSA,V,0,0,0,0,,0,0,0,,,0308P,,QN,,,SO CONDUIT AVE (E/B),@ 89TH ST,0,1111,D,T,,,,RD,,2014,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091976917,HFP9206,NY,PAS,06/09/2013,7,SUBN,MAZDA,V,0,0,0,0,,0,0,0,,,0308P,,QN,,,SO CONDUIT AVE (E/B),@ 89TH ST,0,1111,D,T,,,,WH,,2005,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091976905,GNN7417,NY,PAS,06/09/2013,7,SUBN,CHEVR,V,0,0,0,0,,0,0,0,,,0308P,,BK,,,OCEAN PKWY (S/B) @ A,VE W,0,1111,D,T,,,,RD,,2008,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091976899,GKJ4224,NY,PAS,06/09/2013,7,4DSD,NISSA,V,0,0,0,0,,0,0,0,,,0307P,,QN,,,QUEENS BLVD (E/B) @,ASCAN AVE,0,1111,D,T,,,,GY,,2007,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091976887,GEE2737,NY,PAS,06/09/2013,7,SUBN,ME/BE,V,0,0,0,0,,0,0,0,,,0306P,,BK,,,NB OCEAN PKWY @ AVEN,UE I,0,1111,D,T,,,,WH,,2014,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091976851,T658603C,NY,OMT,06/09/2013,7,SUBN,CHEVR,V,0,0,0,0,,0,0,0,,,0305P,,QN,,,VAN WYCK EXP SVC RD,(N/B) @ ROCKAWAY BLV,0,1111,D,T,,,,BK,,2015,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091976826,HGL3109,NY,PAS,06/09/2013,7,4DSD,NISSA,V,0,0,0,0,,0,0,0,,,0303P,,BK,,,FLATBUSH AVE (N/B) @,EASTERN PKWY,0,1111,D,T,,,,BK,,2015,,0,,FAILURE TO STOP AT RED LIGHT,,,
5092006614,GTW1051,NY,PAS,06/09/2013,7,4DSD,HONDA,V,0,0,0,0,,0,0,0,,,1012P,,ST,,,ARTHUR KILL RD (W/B),@ RICHMOND AVE,0,1111,D,T,,,,GY,,2014,,0,,FAILURE TO STOP AT RED LIGHT,,,
5092006602,PCD5256,NC,PAS,06/09/2013,7,MP,MAZDA,V,0,0,0,0,,0,0,0,,,0920P,,QN,,,SEAGIRT BLVD (W/B) @,BEACH 9TH ST,0,1111,D,T,,,,,,2011,,0,,FAILURE TO STOP AT RED LIGHT,,,
5092006584,HEA8455,NY,PAS,06/09/2013,7,SUBN,LEXUS,V,0,0,0,0,,0,0,0,,,1250P,,BK,,,OCEAN PKWY (N/B) @ A,VE W,0,1111,D,T,,,,GY,,2013,,0,,FAILURE TO STOP AT RED LIGHT,,,
5092006559,HEP8341,NY,PAS,06/09/2013,7,4DSD,TOYOT,V,0,0,0,0,,0,0,0,,,1139A,,BK,,,EASTERN PKWY (W/B) @,HOWARD AVE,0,1111,D,T,,,,BK,,2015,,0,,FAILURE TO STOP AT RED LIGHT,,,
5092006547,T65AWV,NJ,PAS,06/09/2013,7,4 DR,TOYOT,V,0,0,0,0,,0,0,0,,,1138A,,QN,,,WOODHAVEN BLVD (N/B),@ ROCKAWAY BLVD,0,1111,D,T,,,,GY,,2009,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091976814,GZT6972,NY,PAS,06/09/2013,7,SUBN,FORD,V,0,0,0,0,,0,0,0,,,0302P,,BK,,,OCEAN PKWY (N/B) @ A,VE W,0,1111,D,T,,,,GR,,1998,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091976802,N23EWC,NJ,PAS,06/09/2013,7,4 DR,TOYOT,V,0,0,0,0,,0,0,0,,,0302P,,QN,,,HORACE HARDING EXPWY,(E/B) @ 173RD ST,0,1111,D,T,,,,GREY,,2012,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091976772,JYJ1772,PA,PAS,06/09/2013,7,SW,LEXUS,V,0,0,0,0,,0,0,0,,,0300P,,BK,,,OCEAN PKWY (N/B) @ A,VE W,0,1111,D,T,,,,,,2013,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091976759,GEF8355,NY,PAS,06/09/2013,7,4DSD,HONDA,V,0,0,0,0,,0,0,0,,,0257P,,BK,,,ATLANTIC AVE (W/B) @,PENNSYLVANIA AVE,0,1111,D,T,,,,GY,,1998,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091976723,GWJ6527,NY,PAS,06/09/2013,7,4DSD,KIA,V,0,0,0,0,,0,0,0,,,0256P,,QN,,,HORACE HARDING EXPWY,(E/B) @ UTOPIA PKWY,0,1111,D,T,,,,RD,,2014,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091976700,GJH2522,NY,PAS,06/09/2013,7,SUBN,MAZDA,V,0,0,0,0,,0,0,0,,,0255P,,QN,,,NORTHERN BLVD (W/B),@ DOUGLASTON PKWY,0,1111,D,T,,,,BL,,2015,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091976693,Y59EAF,FL,PAS,06/09/2013,7,UT,NISSA,V,0,0,0,0,,0,0,0,,,0254P,,QN,,,BEACH CHANNEL DR (W/,B) @ B 140TH ST,0,1111,D,T,,,,SIL,,2015,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091976681,GHE9802,NY,PAS,06/09/2013,7,SUBN,JEEP,V,0,0,0,0,,0,0,0,,,0254P,,MN,,,WEST ST (S/B) @ W HO,USTON ST,0,1111,D,T,,,,BK,,1998,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091976670,RVB39K,NJ,PAS,06/09/2013,7,4 DR,LEXUS,V,0,0,0,0,,0,0,0,,,0253P,,QN,,,VAN WYCK EXP SVC RD,(N/B) @ ROCKAWAY BLV,0,1111,D,T,,,,BK,,2015,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091976656,T647700C,NY,OMT,06/09/2013,7,4DSD,TOYOT,V,0,0,0,0,,0,0,0,,,0252P,,BK,,,ATLANTIC AVE (W/B) @,KINGSTON AVE,0,1111,D,T,,,,BK,,2014,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091976644,J38AAY,NJ,PAS,06/09/2013,7,WAGO,HONDA,V,0,0,0,0,,0,0,0,,,0252P,,BK,,,MCDONALD AVE (S/B) @,VANDERBILT ST,0,1111,D,T,,,,BL,,2010,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091970915,GVT7319,NY,PAS,06/09/2013,7,CONV,VOLVO,V,0,0,0,0,,0,0,0,,,0858A,,BK,,,ROCKAWAY PKWY (N/B),@ SEAVIEW AVE,0,1111,D,T,,,,BL,,2008,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091970897,T678803C,NY,OMT,06/09/2013,7,4DSD,ME/BE,V,0,0,0,0,,0,0,0,,,0858A,,QN,,,QUEENS BLVD (E/B) @,39TH ST,0,1111,D,T,,,,BK,,2013,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091970885,GRP7552,NY,PAS,06/09/2013,7,SUBN,DODGE,V,0,0,0,0,,0,0,0,,,0857A,,BK,,,SB OCEAN PKWY @ 18TH,AVE,0,1111,D,T,,,,GY,,2014,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091970848,HAU1023,NY,PAS,06/09/2013,7,SUBN,ME/BE,V,0,0,0,0,,0,0,0,,,0852A,,BK,,,OCEAN PKWY (S/B) @ A,VE W,0,1111,D,T,,,,WH,,2015,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091970836,HCL4441,NY,PAS,06/09/2013,7,4DSD,MASSA,V,0,0,0,0,,0,0,0,,,0851A,,ST,,,FOREST AVE (W/B) @ S,OUTH AVE,0,1111,D,T,,,,WH,,2015,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091970824,40959,RI,PAS,06/09/2013,7,,EZL,V,0,0,0,0,,0,0,0,,,0850A,,QN,,,ASTORIA BLVD (W/B) @,94TH ST,0,1111,D,T,,,,SILVE,,1979,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091970800,GFT4435,NY,PAS,06/09/2013,7,SUBN,CHEVR,V,0,0,0,0,,0,0,0,,,0843A,,BK,,,JAMAICA AVE (E/B) @,PENNSYLVANIA AVE,0,1111,D,T,,,,WH,,2004,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091970782,HBN7383,NY,PAS,06/09/2013,7,VAN,FORD,V,0,0,0,0,,0,0,0,,,0841A,,BX,,,3RD AVE (S/B) @ E 13,5TH ST,0,1111,D,T,,,,WH,,1997,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091970770,HCE7399,NY,PAS,06/09/2013,7,4DSD,ACURA,V,0,0,0,0,,0,0,0,,,0840A,,QN,,,ASTORIA BLVD (W/B) @,94TH ST,0,1111,D,T,,,,BL,,2005,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091970769,HAN5128,NY,PAS,06/09/2013,7,SUBN,NISSA,V,0,0,0,0,,0,0,0,,,0840A,,BK,,,JAMAICA AVE (W/B) @,PENNSYLVANIA AVE,0,1111,D,T,,,,GY,,2015,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091970745,GST4204,NY,PAS,06/09/2013,7,SUBN,HONDA,V,0,0,0,0,,0,0,0,,,0838A,,BK,,,REMSEN AVE (N/B) @ L,ENOX RD,0,1111,D,T,,,,BL,,2002,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091970733,HAU6108,NY,OMS,06/09/2013,7,SUBN,JEEP,V,0,0,0,0,,0,0,0,,,0837A,,QN,,,FRANCIS LEWIS BLVD (,N/B) @ HILLSIDE AVE,0,1111,D,T,,,,BK,,2013,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091970721,XX419Y,NJ,PAS,06/09/2013,7,VAN,CHEVR,V,0,0,0,0,,0,0,0,,,0837A,,BK,,,NB OCEAN PKWY @ 18TH,AVE,0,1111,D,T,,,,,,2004,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091970678,GJJ4680,NY,PAS,06/09/2013,7,SUBN,JEEP,V,0,0,0,0,,0,0,0,,,0832A,,QN,,,NORTHERN BLVD (E/B),@ MARATHON PKWY,0,1111,D,T,,,,WH,,2014,,0,,FAILURE TO STOP AT RED LIGHT,,,
